591, 48159.494753
592, 48159.528590
593, 48159.561648
594, 48159.594552
595, 48159.629002
596, 48159.661927
597, 48159.695351
598, 48159.729099
599, 48159.762700
600, 48159.797576
601, 48159.829965
602, 48159.863815
603, 48159.897157
604, 48159.930420
605, 48159.964233
606, 48159.998381
607, 48160.031514
608, 48160.065098
609, 48160.098553
610, 48160.132759
611, 48160.166067
612, 48160.200705
613, 48160.232795
614, 48160.266640
615, 48160.300185
616, 48160.334534
617, 48160.367736
618, 48160.401168
619, 48160.435198
620, 48160.469168
621, 48160.502038
622, 48160.536080
623, 48160.569147
624, 48160.602571
625, 48160.635995
626, 48160.670158
627, 48160.704952
628, 48160.736766
629, 48160.770399
630, 48160.804451
631, 48160.838475
632, 48160.872168
633, 48160.904794
634, 48160.939801
635, 48160.972158
636, 48161.005659
637, 48161.039226
638, 48161.073627
639, 48161.106692
640, 48161.139852
641, 48161.173831
642, 48161.208472
643, 48161.241208
644, 48161.274379
645, 48161.308375
646, 48161.342528
647, 48161.376691
648, 48161.408923
649, 48161.442583
650, 48161.476985
651, 48161.509682
652, 48161.543113
653, 48161.576682
654, 48161.611109
655, 48161.643938
656, 48161.677965
657, 48161.712122
